FBgn0035285	CG12025,
FBgn0024944	Oamb,Octopamine receptor in mushroom bodies,octopamine receptor,octopamine receptor OAMB,octopamine mushroom body receptor,octopamine-activated G-protein-coupled receptor,OctR,CG3856,Oamb b,Oamb a,OAMB,OAMB-AS,OAMB-K3,OAMB-1a,GPCR,OctR1,Dmoa1,DmOAMB,oamb,DmOctalpha1Rb,DmOCT1B,Dm-OAMB,CG15698,
FBgn0030246	CG1582,,,cg1582,
FBgn0037092	M6,M6,,dM6a,CG7540,
FBgn0263388	CR43440,,,CG43440,
FBgn0015834	Trip1,Trip1,,CG8882,TRIP1,DmTRIP,eIF-3beta,eIF3-S2,eIF3i,
FBgn0264743	CG44001,,,Dromel_CG31919_FBtr0079006_mORF,CG31919,CG5822,
FBgn0259245	DIP-beta,Dpr-interacting protein beta,CG12565,CG14583,CG34019,CG12564,BP1062,CG12565,pp-CT34319,CG14583,DIP-beta,BcDNA:RE23430,pp-CT34321,CT34319,42343,pp-CT34320,CG42343,CG34019,CG12564,
FBgn0037220	CG14641,,,cg14641,
FBgn0011284	RpS4,Ribosomal protein S4,ribosomal protein S4,RPS4,Rp S4,SX4,CG11276,anon-EST:Posey270,rpS4,
FBgn0266937	CR45388,,,pri-mir-315,
FBgn0031233	Tbc1d15-17,TBC1 domain family member 15/17,TBC1 domain family, member 15/17 ortholog (H. sapiens),CG11490,
FBgn0003660	Syb,Synaptobrevin,synaptobrevin,Vesicle-associated membrane protein,VAMP3,Complementation group J,CG12210,synaptobrevin,c-Syb,l(2)46El,21.15,VAMP,J,dVAMP,SYB,syb,Vamp,END1-2,l(2)46CFq,VAMP2,
FBgn0039259	CG11781,,,BcDNA:RE35789,
FBgn0265826	CR44615,
FBgn0085444	mute,muscle wasted,muscle wasted,CG33455,CG33456,mute,Mute,CG33455,CG15610,CG34415,CG33456,
FBgn0024315	Picot,Picot,putative inorganic phosphate cotransporter,picot,CG8098,MFS8,
FBgn0039629	CG11842,,,SP68,
FBgn0037248	srl,spargel,peroxisome proliferator-activated receptor gamma coactivator 1,Spargel,CG9809,spargel,CG 9809,dPGC-1,dPGC1,dPCG1alpha,dPGC,PGC-1-alpha,Srl,Spargel,CG9809,cg9809,PGC-1,spargel,
FBgn0060291	snoRNA:U49:66Db,snoRNA:U49:66Db,,Me28S-C3341(U49),U49b,CR32910,Dmel\U49b,
FBgn0028857	CG12448,,,BG:DS07486.4,
FBgn0265941	CR44728,,,lincRNA.129,
FBgn0052480	tRNA:Ile-TAT-1-1,transfer RNA:Isoleucine-TAT 1-1,transfer RNA:CR32480,CR32480,tRNA:I:TAT:AE002584-a,tRNA:CR32480,chr3L.trna1-IleTAT,CR32480,tRNA-Ile-TAT-1-1,AUA,AE002584.trna1-IleTAT,
FBgn0262880	CG43235,
FBgn0264515	CR43914,,,CG43914,lincRNA.536,
FBgn0266250	CR44945,,,lincRNA.798,
FBgn0265452	CR44352,,,lincRNA.83,
FBgn0034308	CG10915,
FBgn0031037	CG14207,,small heat shock protein hsp20 family,HspB8,Hsp20-like protein,dHspB8,CG14207,HspB8,Dmel21.3,
FBgn0004378	Klp61F,Kinesin-like protein at 61F,kinesin-like protein,kinesin-like protein at 61F,urchin,Kinesin8B,Kinesin-related protein-130kD,kinesin-5s,kinesin-5,kinesin-5 motor,DmKRP130,Klp 61F,Kin-5,Klp61f,l(3)6D283,6345,Krp130,DmKLP61F,Klp2,KLP61,KLP61f,KRP130,DmKlp61F,klp61F,klp61f,KRP[[130]],KLP2,KRP[[(130)]],CG9191-PA,CG9191,Klp61F/KRP130,urc,KIF 8,KLP61F,urcn,l(3)Klp61F,l(3)07012,KIF11,
FBgn0010412	RpS19a,Ribosomal protein S19a,ribosomal protein S19,Ribosomal protein S19,CG4464,S19a,Rp S19a,BcDNA:GM26647,S19,RpS19,
FBgn0267577	CR45917,,,pri-mir-92b,
FBgn0010197	Gyc32E,Guanyl cyclase at 32E,Guanylate cyclase receptor-type,GC,DMRGC,CG6275,Gyc-r,Cyg1,CG33114,GYC 32E,
FBgn0032814	CG10366,
FBgn0040529	COX7A,Cytochrome c oxidase subunit 7A,Cytochrome c oxidase Polypeptide VIIa,Cytochrome c oxidase VIIa,Cytochrome c oxidase polypeptide VIIa,Cytochrome c oxidase Polypeptide VIIA,VIIa,CG9603,COXK,COXJ,
FBgn0037261	CG9775,
FBgn0003701	thr,three rows,anarchist,three row,fragmented gonads 1,Separase,Three rows,frag1,Thr,THR,ana,CG5785,anch,
FBgn0051718	Ir31a,Ionotropic receptor 31a,CG31718,ionotropic receptor 31a,DmelIR31a,IR31a,CG31718,
FBgn0002031	l(2)37Cc,lethal (2) 37Cc,transcription unit No. 4,l(2)Cc,fs(2)HH32,Cc,l (2) 37Cc,CG10691,
FBgn0024887	kin17,kin17,,CG5649,
FBgn0262103	Sik3,Salt-inducible kinase 3,,EMK/KIAA0999,CG18604,CG15072,CG42856,SIK3,SIK,
FBgn0010774	Ref1,RNA and export factor binding protein 1,Aly,dmREF1,ref1,CG1101,l(3)02267,BcDNA:LD24793,cg1101,DmREF1,ALY,aly,Aly,REF1,
FBgn0086448	Gpi1,Gpi1,lethal (1) 14Ca,l(1)19-134,l(1)14Cd,l(1)14Ca,dGpi1,l(1)i19,i19e,l(1)i19e,Dm_CAC10056/216-441,CG32578,
FBgn0041241	Gr47b,Gustatory receptor 47b,Gustatory receptor 47F.1,CG30030,GR47F.1,GR47b,Gr47F1,47F.1,
FBgn0033845	mars,mars,Mars,CG17064,gkap,HURP,Mars,D-HURP,dhrp/gkap,
FBgn0034157	resilin,resilin,Resilin,CG15920,
FBgn0035318	CG9018,,,FBgn0035318,
FBgn0027657	glob1,globin 1,hemoglobin gene 1,Globin 1,globin,Hemoglobin,DmeGlob1,Hb,DmeGb1,DmHb1,dmeglob1,CG9734,DmHb,Glob1,globin1,
FBgn0083124	Uhg4,Uhg4,Uhg-like 4,CR42451,dUhg4,
FBgn0053203	CG33203,,,CG31046,CG14522,CG14525,CG14524,
FBgn0053281	CG33281,,,CG15407,
FBgn0029711	Usf,Usf,,Dm Usf,CG17592,dUSF2,bHLHb13,dUSF,DmUsf,
FBgn0028884	CG4892,,,BcDNA:AT24169,DS04095.2,BG:DS04095.2,
FBgn0266044	CR44809,,,lincRNA.230,
FBgn0260646	CG42538,
FBgn0037819	CG14688,
FBgn0004864	hop,hopscotch,locus 18,Janus kinase,HOPSCOTCH,Hopskotch,Hopscotch,Tumorous,Janus-family kinase,JAK kinase,L4,jak,Hop,JAK,msvl,Tum,HOP,hop/JAK,hopscotch,l(1)hop,Dm JAK,d-jak,l(1)G18,Hop1,HD-160,CG1594,Jak,l(1)10Be,l(1)L4,4,DmHD-160,Tum-1,
FBgn0266356	CR45004,
FBgn0050466	CG30466,,,FBXO19,
FBgn0259785	pzg,putzig,Putzig,Z4,Q9VP57_DROME,Pzg/Z4,Pzg,CG7752,z4,Z4,p160,
FBgn0039283	danr,distal antenna-related,hernandez,distal antenna related,Distal antenna related,Tintin,CG13651,Danr,hern,
FBgn0030872	Ucp4A,Ucp4A,,ucp4A,dmUCP4a,Ucp4a,DmUCP4A,UCP4A,CG6492,ucp4a,
FBgn0033352	PAN2,Poly(A)-binding protein-dependent poly(A) ribonuclease 2,PAN2 ortholog (S. cerevisiae),PAN2,A1Z7K9,CG8232,Pan2,pan2,
FBgn0034856	yellow-d2,yellow-d2,,CT27880,CG9891,yel-d2,d2,
FBgn0037562	CG11671,,,BcDNA:GM23845,
FBgn0038381	CG3303,
FBgn0259174	Nedd4,Nedd4,CG42279,DNedd4,CG32184,CG7555,NEDD4,dNedd4-1,CG42279,DNedd4,ACN62428.1,dNedd4,nedd4,CG32184,
FBgn0061198	HSPC300,Haematopoietic stem/progenitor cell protein 300,Syntaxin Interacting Protein 1,CG30173,SIP1,dHSPC,dHSPC300,Brk1,HSPC300,
FBgn0037327	PEK,pancreatic eIF-2alpha kinase,PEK,pancreatic eIF2alpha kinase,PERK,DmPEK,dPERK,pek,DPERK,Perk,CG2087,pERK,DpERK,Pek,perk,PERK,
FBgn0038126	CG8483,
FBgn0050154	CG30154,
FBgn0030963	CG7101,
FBgn0053914	CG33914,
FBgn0039102	SPE,Spatzle-Processing Enzyme,Spz-processing enzyme,CG16705,spz processing enzyme,Spatzle-processing enzyme,CT37173,SP4,CG16705,Sp4,proPO-AE,c-SP4,spe,
FBgn0261952	srw,shrew,,shrew,CG11582,
FBgn0039249	CG11168,
FBgn0266070	CR44823,
FBgn0042180	CG18870,,,anon-57Fa,
FBgn0032330	Samuel,SAM-motif ubiquitously expressed punctatedly localized protein,Middleman of seventy-eight signaling,middleman of seventy-eight signaling,CG12291,78BP,CG14917,mdcds_1002,CG14918,Moses,CG31868,moses,
FBgn0261885	osa,osa,eyelid,eye lid,anon-WO0118547.314,C819,en(lz)4F/4H,eld,eyelid,l(3)04539,l(3)00090,l(3)j9C3,OSA,E(E2F)3C,CG7467,Osa,anon-WO0172774.126,p300,
FBgn0035101	p130CAS,p130CAS,,CG1212,DCas,CT1293,Dcas,p130Cas,
FBgn0036128	Elo68beta,Elongase 68beta,CG11801,Elo68beta,elo68beta,CG11801,
FBgn0266711	EloC,Elongin C,lethal (2) SH1520,d-elongin C,ElonginC,elongin C,ElonginC,BcDNA:RH71704,CG9291,l(2)SH2 1520,dElongin C,l(2)SH1520,Elongin C,Elongin-C,l(2)SH1299,
FBgn0036450	Tdrd3,Tudor domain containing 3,tudor domain containing 3 ortholog (H.sapiens),CG13472,dTDRD3,
FBgn0266328	CR44993,
FBgn0001208	Hn,Henna,brunette,Tryptophan hydrolase,Phenylalanine-hydroxylase,phenylalanine-tryptophan hydroxylase,henna,phenylalanine hydroxylase,CG7399,PAH,TRH,bu,Pah,pah,TPH,Trh,DTPH,Tph,DTPHu,
FBgn0053513	Nmdar2,NMDA receptor 2,NMDA receptor 2,dNR2,NMDA receptor,EG:80H7.7,NR2,CT34603,ESTS:79G8T,CG14794,DmelNmdar2,DrNR2,dnmdar-II,dsNR2,dNR2,CG14793,NMDAR2,nr2,79G8T,CG33513,anon-sts34,NMDAR,
FBgn0266412	CR45052,
FBgn0265808	CR44597,,,lincRNA.119,
FBgn0014465	Cp7Fb,Chorion protein b at 7F,,CG15350,C,cp7Fb,B,
FBgn0262579	Ect4,Ectoderm-expressed 4,Ect4,Drosophila sterile alpha and Armadillo motif,CG13680,dsarm,CG13681,dSarm,Ect4/SARM,CG43119,CG34373,ect4,CG7905,anon-WO0118547.272,CG7915,CG13680,
FBgn0029117	Surf1,Surfeit 1,Surfeit locus protein 1,SUR1,BcDNA:GH23574,CG9943,
FBgn0030174	CG15312,,,CT35293,
FBgn0003731	Egfr,Epidermal growth factor receptor,morphological defects 1,DER-Ellipse,Epidermal growth factor Receptor,EGF-receptor,EGFR,Torpedo,EGF Receptor,dEGFR,torpedo,Drosophila epidermal growth factor receptor homologue,EGF receptor,torpedo/DER,Egf receptor,Ellipse torpedo,Ellipse,faint little ball,epidermal growth factor receptor,Epidermal Growth Factor Receptor,DER,l(2)05351,DER1,DEgfr,mor1,top/flb,DER/EGFR,EGFR,egfr,Elp-1,El,DEGFR,dEgfr,EK2-6,DER/top,l(2)57EFa,dEGFR,EgfR,CG10079,Torpedo/DER,DmHD-33,torpedo/Egfr,Elp-B1RB1,der,DER flb,l(2)57Ea,degfr,dEGFR1,EC2-4,l(2)57DEFa,DER/torpedo,Tor,Egf-r,EGF-R,Elp,HD-33,EFG-R,l(2)09261,Torpedo/Egfr,c-erbB,Elp-B1,D-EGFR,Der,top/DER,D-Egf,TOP,torpedo/egfr,EGFr,EGfr,dEGFr,C-erb,flb,d-egf-r,top,Egf,Degfr,Flb,
FBgn0266796	CR45258,
FBgn0262943	CR43262,
FBgn0050424	CG30424,,,mdcds_18556,
FBgn0033458	CG18446,
FBgn0003137	Ppn,Papilin,lacunin-like,lacunin,papilin,Papilin precursor,CT41988,CT3186,CG1540,ppl,CG18436,CG33103,ppn,
FBgn0030321	CG1703,
FBgn0051515	CG31515,
FBgn0013954	FK506-bp2,FK506-binding protein 2,FK506-binding protein,11001,dFKBP12,FKBP,143729_at,Fk506-bp2,fkbp,DrFKBP12,FKBP12,CG11001,
FBgn0029724	CG15472,
FBgn0011592	fra,frazzled,Deleted in Colorectal Carcinoma,Netrin-receptor,deleted in colorectal cancer,DCC/Frazzled,Frazzled,CT24981,CG8581,Fra,frazzled,DCC,
FBgn0010611	Hmgs,HMG Coenzyme A synthase,hydroxy-3-methylglutaryl-CoA synthase,HMG-CoA synthase,HMGS,CG4311,Ov25,l(2)06214,CG16796,
FBgn0036089	CG14151,
FBgn0011962	tRNA:Arg-ACG-1-7,transfer RNA:Arginine-ACG 1-7,transfer RNA:arg1,transfer RNA:arg2:84Fd,CGU,tRNA:arg2:84Fd,tRNA-Arg-ACG-1-7,tRNA:R2:84Fd,tRNA[arg],tRNA[Arg][[2]],tRNA:R:ACG:AE002708-d,tRNA:R1,AE002708.trna65-ArgACG,tRNA:arg1,CR31585,chr3R.trna71-ArgACG,
FBgn0004907	14-3-3zeta,14-3-3zeta,14-3-3zeta,Complementation group K,LEONARDO,D14 3 3 protein,leonardo,Leonardo-13-3-3,leonardo 14-3-3,Leonardo,14-3-3zeta,K,14-3-3-zeta,par-5,BEST:GH05075,leo,PAR5,l(2)46Ee,14-3-3 zeta,l(2)07103,14-3-3leo,d14-3-3zeta,LEO,2G1,Leo,D14-3-3zeta,5.11,549,PAR-5,Par-5,D14-3-3,14-3-3-Leo,CG17870,4-3-3 zeta,l(2)46CFe,14-3-3ZETA,14-3-3,
FBgn0034734	CG4554,,,GM01751p,
FBgn0036836	CG11619,
FBgn0260859	Bet3,Blocked early in transport 3,CG3911,BET3 ortholog (S. cerevisiae),Bet3,Bet3p,CG3911,dBet3,BET3,
FBgn0003117	pnr,pannier,Pannier,PANNIER,CG3978,GATA4,prn,Pnr,l(3)89B3,PNR,dGATAa,GATAa,dGATAa/pannier,GATA,CG3978-PA,GATAa/Pannier,
FBgn0026371	SAK,Sak kinase,SAK,Polo-like kinase 4,Sak kinase,Sak,plk4,SAK/PLK4,DmSAK,SAK/PLK,PLK4,CG7186,sak,Plk4,Sak/Plk4,
FBgn0032490	CG16813,,,DM26,
FBgn0038577	CG12321,
FBgn0036126	CG6272,,,CT19628,DM10,BcDNA:GH10915,
FBgn0264491	how,held out wings,KH motif at 93F,Held out wings,scorpion,wings held out,lethal (3) S090417,wings held-out,struthio,lethal (3) S053606,quaking related, 93F,Held Out Wing,Held-out wings,stru,clone 2.39,KH93F,qkr,0904/17,Who/How,sci,HOW,24B,l(3)S090417,l(3)S053606,l(3)s2612,qkr[93F],l(3)j5B5,l(3)j5D5,CG10293,who,P62,SZ1,anon-EST:Liang-2.39,How,
FBgn0263774	CG43691,,,CG17050,CG17049,
FBgn0260002	snoRNA:Me28S-U2134b,,snoRNA:U34,Me28S-Um2134b,CR34679,snoRNA:U34,
FBgn0036515	AIMP2,aaRS-interacting multifunctional protein 2,aminoacyl-tRNA synthetase-interacting multifunctional protein 2,CG12304,p38,
FBgn0051438	CheB93b,Chemosensory protein B 93b,CheB93b,CG31438,
FBgn0039417	CG6073,
FBgn0267205	CR45645,
FBgn0037659	Kdm2,Lysine (K)-specific demethylase 2,JmjC domain-containing histone demethylase 1,dRING-associated factor 1,dkdm2,dKdm2,dRAF1,CG11033,dKDM2,KDM2,FBXL19,JHDM1,
FBgn0265177	CG44242,,,CG8446,
FBgn0004189	snRNA:U6:96Ab,small nuclear RNA U6 at 96Ab,small nuclear RNA b,small nuclear RNA U6,U6 small nuclear RNA,U6-2 small nuclear RNA,U6,snRNA:U6,U6 snRNA,U6snRNA96Ab,U6 RNA,snRNA4,U6-2,U6-96Ab,snRNA-b,snRNA[[4]],snRNA6,U6:96Ab,U6-snRNA,DU6-2,K1,CR32867,U6snRNA,dU6,
FBgn0053653	Cadps,Calcium-dependent secretion activator,Calcium activated protein for secretion,Calcium-activated protein for secretion,calcium-activated protein for secretion,dcaps,SDCAP,BcDNA:GH07283,dCAPS,CG18026,Caps,caps,l(4)102Fb,CG17881,cap,CAPS,CG40477,CG33653,
FBgn0030706	CG8909,,yolkless-like,CT25574,Dm CG8909,
FBgn0038073	CG14395,
FBgn0085464	CG34435,,,CG15780,
FBgn0031227	CG3709,,,anon-WO0257455.7,
FBgn0051050	CG31050,,,bs32b08.y1,NEST:bs32b08,
FBgn0266803	CR45265,
FBgn0029860	CG15891,,,CG32918,CG15892,
FBgn0026374	Rhp,Rhophilin,,CG8497,
FBgn0036969	Spn77Bb,Serpin 77Bb,,CG6266,CG6663,Spn77,
FBgn0034748	CG17807,
FBgn0040699	CG15024,
FBgn0262214	mir-929,mir-929 stem loop,,dme-mir-929,miR-929,CR42921,
FBgn0026239	gukh,GUK-holder,GUKholder,GukHolder,GUK holder,gukholder,CG5456,Gukh,GUKH,CG31043,CG6003,GUKh,CG14287,GukH,anon-WO0118547.205,CG14288,
FBgn0035825	CG8111,
FBgn0029095	aru,arouser,EPS8L3,CG4276,EPS8L3,
FBgn0050067	Obp50a,Odorant-binding protein 50a,,CG30067,DmelObp50a,anon-AE003814.2,
FBgn0260722	CR42549,
FBgn0051583	tRNA:Asn-GTT-1-10,transfer RNA:Asparagine-GTT 1-10,tRNA:N5:84F,transfer RNA:asn5:84Fc,transfer RNA:asn5:84Fa,transfer RNA:asn5:84Fb,tRNA:asn5:84Fa,AE002708.trna67-AsnGTT,tRNA:N5:84F,tRNA:asn5:84Fb,tRNA:asn5:84Fc,chr3R.trna73-AsnGTT,tRNA:N5:84Fb,tRNA:N5:84Fc,tRNA:N:GTT:AE002708,CR31583,tRNA-Asn-GTT-1-10,AAC,tRNA:N5:84Fa,
FBgn0262631	CR43148,
FBgn0033368	CG13743,
FBgn0030834	CG8675,
FBgn0260399	gwl,greatwall,scott of the antarctic,Protein kinase-like 91C,Greatwall,Gwl,anon-WO2004063362.73,EP0515,scant,CG7719,1J,Pk91C,CG7719-related,Pk?2,CT23435,
FBgn0000546	EcR,Ecdysone receptor,male sterile(2)42A,ecdysone receptor complex,Ecdysone Receptor,Ecdyson Receptor 1b,snaggletooth,long island expressway,ecdysterone receptor,ecdysteroid receptor,ecdysone receptor,EcR-B1,dECR,ecr,Ecr1B,EcRC,EcRA,NR1H1,EcRB,EcR-B,dmEcR,CG1765,EcdR,ms(2)42A,ms(2)06410,anon-WO0229075.1,ECR-C,DEcR,Ecr,EcRB1,lie,EcR-A,snt,Dhr23,EcR1b,ECR,EcRB-1,DmEcR,CG8347,
FBgn0267728	otk2,off-track2,lethal (2) SH1639,Off-track2,CT25760,CG8964,l(2)SH1639,l(2)SH2 1639,
FBgn0267740	CR46071,,,Mgn635,
FBgn0267091	CR45535,
FBgn0038312	Zip88E,Zinc/iron regulated transporter-related protein 88E,,CG4334,dZip88E,cg4334,
FBgn0263220	Hk,Hyperkinetic,Hyperk,Kvbeta channel subunit,CG17779,CG43388,lincRNA.975,hk,CG2287,Hyperkinetic,Dm_X:51771,CG32688,CG34319,
FBgn0268063	ltl,larval translucida,lethal (3) translucida,lethal translucida,CG14836,anon-EST:CL1a11,CT15760,CG32372,CG7545,lincRNA.S4366,l(3)tr,F,
FBgn0030974	CG7358,
FBgn0030574	CG9413,
FBgn0037895	CG6723,,,dSLC5A8,
FBgn0036980	RhoBTB,Rho-related BTB domain containing,RhoBTB,RhoGTPase,28574635,RhoX,CG5701,
FBgn0267472	CR45822,
FBgn0032783	CG10237,
FBgn0034964	IntS1,Integrator 1,,CG3173,Int1,
FBgn0031064	CG12531,
FBgn0031547	Sr-CIV,Scavenger receptor class C, type IV,,CG3212,CT10789,SR-CIV,
FBgn0260938	tay,tay bridge,lethal (1) 14Ac,CG9056,Tay Bridge,l(1)XI,l(1)13Ff,l(1)14Ac,dAUTS2,CG9056,XI,
FBgn0036382	CG13737,
FBgn0036147	Plod,procollagen lysyl hydroxylase,lysyl hydroxylase,Drosophila Plod,CG6199,LH3,anon-EST:ParkEST325,anon-WO0118547.416,dPlod,RE-H,
FBgn0024994	Csat,Csat,D.melanogaster nucleotide sugar transporter,DmUGT,dNST-2,CSAT,anon-3Bb,EG:100G10.5,dNST-1,ugt,UDP-Gal/UDP-GalNAc,CG2675,DmNST,
FBgn0025742	mtm,myotubularin,Myotubularin,dMTMH1,MTM1,CG9115,
FBgn0024230	Hs2st,Heparan sulfate 2-O-sulfotransferase,heparan sulfate 2-O-sulfotransferase,Hs2st,HS 2-O,2-O sulfotransferase,heparan-sulfate-2-sulfotransferase,HS2ST,DmHs2st,CG10234,dmHS-2OST,Hs2st-2,dmHs2st,dHS2ST,
FBgn0038246	CG14853,
FBgn0011566	Smyd3,SET and MYND domain containing, class 3,Buzidau,CG13761,Bzd,EG:BACR7C10.4,
FBgn0263605	l(3)72Dn,lethal (3) 72Dn,,CG5018,l(3)j5A4,
FBgn0002932	neur,neuralized,Neuralized,Neuralised,neuralised,Neur,0328/12,BEST:LD21494,neuralized,l(3)j6B12,l(3)neo37,l(3)j9B8,CG11988,l(3)j9C8,l(3)j9B9,neu,1293/09,0971/15,1315/05,
FBgn0031693	Cyp4ac1,Cyp4ac1,,4ac1,cyp4ac1,CG14032,CYP4ac1,
FBgn0033653	CG13192,
FBgn0261929	5-HT2B,5-hydroxytryptamine (serotonin) receptor 2B,,anon-WO0170980.98,CG42796,d5-HT2B,anon-WO0170980.95,CG7994,anon-WO0170980.94,CG8007,5-HT[[2B]],anon-WO0170980.97,
FBgn0039770	CG15537,
FBgn0020642	Lcp65Ac,Lcp65Ac,,CG6956,DMLCP65c,DCP2,Lcp-c,LCP65Ac,
FBgn0051410	Npc2e,Niemann-Pick type C-2e,CG31410,CG3928,CG31410,npc2e,
FBgn0266728	CR45201,
FBgn0032297	CG17124,,,anon-WO0118547.153,
FBgn0030696	CG8509,
FBgn0002629	E(spl)m4-BFM,Enhancer of split m4, Bearded family member,E(spl) region transcript m4,E(spl) region transcript 4,enhancer of split m4,DmelCG6099,E(spl) m4,HLHm4,E(spl)m4,CG6099,m4,
FBgn0067782	att-ORFB,alternative testis transcripts open reading frame B,alternative testis transcripts,CG33488,att,
FBgn0031245	CG3625,
FBgn0030097	CG12115,,,BcDNA:LP02922,
FBgn0030230	Rph,Rabphilin,Rabphilin-3A,rabphilin-3A,dm-rabphilin,CG11556,
FBgn0027453	Dnz1,DNZDHHC/NEW1 zinc finger protein 11,DNZDHHC/NEW1 zinc-finger protein 11,DNZ1,CG6627,
FBgn0033438	Mmp2,Matrix metalloproteinase 2,Matrix metalloproteinase,Matrix Metalloprotinase 2,matrix metalloproteinase,matrix metalloprotease 2,matrix metalloproteinase 2,Dm2-MMP,l(2)02353,CG1794,dmmp2,MMP2,mmp2,2-MMP,anon-WO0118547.84,dm-2MMP,
FBgn0032833	COX4,Cytochrome c oxidase subunit 4,Cytochrome c oxidase subunit IV,Cytochrome c oxidase IV,Cytochrome c oxidase Subunit IV,Subunit IV,Cytochrome c oxidase Polypeptide IV,cytochrome c oxidase,C-IV s.4,IV,COX IV,CcO IV,cox4,CX42,CG10664,CoIV,dCOX-IV,COXIV,COX,CX41,CoxIV,
FBgn0034181	CG8963,
FBgn0030838	CG5445,
FBgn0262215	mir-989,mir-989 stem loop,,miR-989,lincRNA.307,dme-mir-989,CR42922,
FBgn0031529	CG9662,,,BcDNA:AT03617,
FBgn0029082	hbs,hibris,Hibris,inappropriate contacts,inappropriate contact,icon,Hbs,CT22841,CG7449,
FBgn0265265	CG32727,,anon-SAGE:Wang-041,anon-SAGE:Wang-041,
FBgn0025682	scf,supercoiling factor,DNA supercoiling factor,DCB-45,CG9148,SCF,anon-EST:Posey14,CK02682,BEST:CK02682,
FBgn0026679	IntS4,Integrator 4,lethal (1) G0095,l(1)G0095,Int4,CG12113,
FBgn0265080	CR44191,
FBgn0003134	Pp1alpha-96A,Protein phosphatase 1alpha at 96A,protein phosphatase 1,DmPp1-96A,PP1alpha96A,Pp1-96A,PP1alpha[[1]],Pp1alpha-96A,pp1alpha96A,PP1c,96A,CG6593,PP1 alpha96a,PP1,PP1 96A,PP1c 96A,PP1alpha,
FBgn0033558	CG12344,,glycine receptor alpha2-like,CT23391,Lcch-47C,
FBgn0014189	Hel25E,Helicase at 25E,helicase,RNA helicase,lethal(2)25Eb,uap56,DmRH4,l(2)25Eb,sz,l(2)gdh-12,CG7269,hel,jf26,WM6,l(2)gdh12,HEL25E,HEL,l(2)k11511,UAP56,Wm6,Dbp25F,l(2)jf26,Hel,
FBgn0040918	schlank,schlank,Psc,Longevity assurance gene 1,longevity,Schlank,DLag1,Dlag1,CG3576,DLAG1,lon,l(1)G0489,l(1)G0061,lag1,l(1)G0365,Lag1,CerS,CG15898,
FBgn0033547	CG12935,
FBgn0263338	CR43419,
FBgn0085457	CG34428,,,CG14116,
FBgn0265276	l(3)neo38,lethal (3) neo38,anon-fast-evolving-2F4,CG14725,BcDNA:SD16005,CG6930,CG31364,anon-EST:fe2F4,anon2F4,
FBgn0024245	dnt,doughnut on 2,Doughnut,doughnut,Doughnut on 2,DNT,CG17559,
FBgn0086712	Egm,Enigma,enigma,Enigma,lethal (2) k14708,l(2)k14708,CG9006,egm,Acyl CoA DH,l(2)k14708,
FBgn0037526	ArgRS-m,Arginyl-tRNA synthetase, mitochondrial,arginyl tRNA ligase,atl,CG10092,
FBgn0019661	roX1,RNA on the X 1,yang,RNA on the X chromosome 1,RNAonX,RNA on the X1,roX,EG:EG0002.2,rox-1,chrX:3706836..3706970,RoX1,CR32777,BcDNA:GH10432,rox1,
FBgn0011933	tRNA:Asn-GTT-1-4,transfer RNA:Asparagine-GTT 1-4,transfer RNA:asn5:42Ac,tRNA:N:GTT:AE002769-b,asn-tRNA,tRNA:asn5:42Ac,tRNA:N5:42Ac,AE002769.trna6-AsnGTT,AAC,CR30307,chr2R.trna97-AsnGTT,tRNA-Asn-GTT-1-4,CR30518,
FBgn0265994	CR44769,,,lincRNA.187,
FBgn0024921	Trn,Transportin,transportin,Transportin,Trn1,IMPbeta2,TRN,dTrn,dTRN,CG7398,Tm,
FBgn0264359	CR43811,,,lincRNA.S2724,lincRNA.305,
FBgn0039217	CG13627,
FBgn0037943	CG14722,
FBgn0030518	CG11134,,transcript 1,1,
FBgn0051383	tRNA:Leu-TAG-1-1,transfer RNA:Leucine-TAG 1-1,transfer RNA:CR31383,CR31383,tRNA-Leu-TAG-1-1,tRNA:L:TAG:AE002708-b,tRNA:CR31383,chr3R.trna39-LeuTAG,AE002708.trna33-LeuTAG,CR31383,
FBgn0044011	Spn43Ad,Serpin 43Ad,Spn43Ad,CG1859,
FBgn0051133	Slimp,Seryl-tRNA synthetase-like insect mitochondrial protein,seryl-tRNA synthetase-like insect mitochondrial protein,CG31133,SLIMP,BcDNA:LD24627,
FBgn0050344	CG30344,,multidrug efflux transporter,MET,CG8054,
FBgn0266325	CR44990,
FBgn0027549	CG7927,,,anon-WO0172774.138,BcDNA:GH11023,
FBgn0053463	CG33463,
FBgn0261636	CR42719,,,BcDNA:SD03580,CG32345,CG42719,
FBgn0053262	CG33262,
FBgn0037810	sle,slender lobes,slender lobe,Sle,SLE,FBtr0082231,CG12819-PA,CG12819,
FBgn0030277	CG1394,,,bs30g07.y1,BEST:GH24085,anon-WO0140519.177,
FBgn0033236	CG14764,,,CG2923,
FBgn0051506	tRNA:Leu-TAA-1-1,transfer RNA:Leucine-TAA 1-1,CR31506,transfer RNA:CR31506,CR31506,chr3R.trna46-LeuTAA,UUA,tRNA:L:TAA:AE002708-c,tRNA-Leu-TAA-1-1,tRNA:CR31506,AE002708.trna40-LeuTAA,
